customer_id,tenure,monthly_charges,total_charges,contract_type,payment_method,internet_service,online_security,tech_support,streaming_tv,paperless_billing,senior_citizen,partner,dependents,phone_service,multiple_lines,churn
852,55,109.04409480010858,4482.080116611756,Month-to-month,Credit card,DSL,No,No,Yes,No,1,No,Yes,No,No phone service,1
853,33,46.27209435613028,734.6612458989518,Two year,Electronic check,No,No,No,No,No,1,No,Yes,No,No,0
854,68,67.22484989451586,6342.314456458352,One year,Mailed check,No,Yes,Yes,Yes,No,0,Yes,No,No,No,0
855,66,52.43288791369666,3439.7943389970815,Month-to-month,Mailed check,DSL,Yes,No internet service,Yes,No,0,No,No,Yes,Yes,0
856,10,115.21439170763514,6424.069484328019,Two year,Electronic check,Fiber optic,No internet service,No internet service,Yes,No,0,Yes,No,Yes,No phone service,1
857,5,102.36455947530908,2105.001376192338,Two year,Mailed check,Fiber optic,No,No internet service,Yes,No,0,No,No,Yes,No,1
858,38,90.90015113263796,3437.5821294351394,Two year,Credit card,DSL,No internet service,No,No internet service,Yes,1,No,No,No,No,0
859,13,78.76269866151087,6313.736597283581,One year,Mailed check,Fiber optic,No internet service,Yes,No internet service,No,0,Yes,No,No,Yes,0
860,31,102.05917893241481,7793.634359644754,Two year,Credit card,Fiber optic,No internet service,No,Yes,No,1,Yes,No,Yes,Yes,0
861,47,59.226704152354706,571.041642659424,Two year,Bank transfer,No,No internet service,Yes,No internet service,No,1,No,Yes,No,Yes,0
862,52,64.75518551060618,6518.403801609344,Month-to-month,Credit card,No,No,No internet service,No internet service,No,1,Yes,Yes,No,No phone service,0
863,56,93.00017210808615,2475.443634254171,Two year,Bank transfer,No,No,No internet service,No internet service,No,0,No,Yes,Yes,Yes,0
864,15,55.77547632937142,4450.87191903947,One year,Credit card,Fiber optic,Yes,No internet service,No internet service,Yes,0,Yes,No,Yes,No,0
865,29,26.390094204837382,2391.7288931109083,Two year,Credit card,No,No,Yes,No,Yes,1,No,Yes,No,No,0
866,8,27.433460888607147,4946.219233287123,One year,Mailed check,No,No,No internet service,No,Yes,0,Yes,No,No,Yes,0
867,5,31.536280130570386,2895.0423620874067,Two year,Credit card,DSL,No internet service,Yes,No internet service,No,1,Yes,No,Yes,No,0
868,29,106.96813233436627,2735.557638723684,Two year,Electronic check,No,No,No,No,No,1,Yes,No,No,No phone service,0
869,47,67.22264257562043,399.7126721938906,Two year,Bank transfer,DSL,No internet service,No internet service,Yes,No,0,Yes,Yes,Yes,Yes,0
870,68,91.28823693447364,1260.9872066401113,One year,Bank transfer,Fiber optic,No,No,No,Yes,0,No,Yes,Yes,No,0
871,45,59.29093356048933,7344.917771037282,Month-to-month,Credit card,No,Yes,No,Yes,Yes,1,Yes,No,Yes,No,0
872,2,45.87109474156345,7986.391688098646,One year,Electronic check,DSL,No internet service,Yes,No,Yes,1,Yes,Yes,No,Yes,0
873,27,54.71921675622119,6266.112549369891,Month-to-month,Credit card,DSL,No,No,No,No,1,Yes,Yes,Yes,No,0
874,36,99.41823453171835,2365.8197357105455,One year,Credit card,DSL,No,Yes,Yes,No,0,No,Yes,Yes,No,0
875,36,82.52161250314381,3279.316593704381,Two year,Mailed check,Fiber optic,No internet service,Yes,Yes,No,0,No,Yes,Yes,Yes,0
876,26,113.7639779957902,5942.077293758053,Two year,Credit card,No,Yes,No,No internet service,No,0,Yes,No,Yes,No phone service,0
877,43,87.97047785768339,7751.257099377265,Month-to-month,Credit card,Fiber optic,Yes,Yes,No,Yes,1,No,No,No,No,1
878,27,77.0181631754694,3698.2222487620043,Month-to-month,Mailed check,DSL,No,Yes,Yes,Yes,0,No,Yes,Yes,No phone service,1
879,69,81.01960089858345,6653.22708077816,One year,Mailed check,Fiber optic,No,Yes,No internet service,Yes,1,Yes,Yes,Yes,No phone service,0
880,20,114.23714394684146,7803.044488529864,One year,Electronic check,Fiber optic,No,No,Yes,Yes,1,No,Yes,Yes,No phone service,0
881,11,98.8200929866706,7000.438051342434,Month-to-month,Mailed check,DSL,No internet service,Yes,No internet service,Yes,0,Yes,No,No,No phone service,1
882,38,22.404123736643783,1894.4829994934828,Month-to-month,Bank transfer,No,No internet service,No internet service,No internet service,No,1,Yes,Yes,No,No phone service,0
883,6,73.41396961356972,163.45172461742118,One year,Bank transfer,No,No internet service,No,Yes,Yes,1,No,No,Yes,No,1
884,23,88.83384115465648,3987.4454725684795,Month-to-month,Electronic check,Fiber optic,No,No,Yes,No,1,No,Yes,Yes,No,1
885,47,94.86984784391551,4297.750570392608,Month-to-month,Credit card,No,Yes,Yes,No,No,0,Yes,Yes,Yes,No phone service,1
886,46,41.314211931393665,1689.8778799542401,Month-to-month,Electronic check,DSL,No internet service,No,No,Yes,1,Yes,No,Yes,Yes,0
887,12,106.71773544513522,2348.9276963798593,Month-to-month,Mailed check,No,Yes,No internet service,No internet service,Yes,1,Yes,No,No,No phone service,1
888,13,115.58431471751638,6144.70997070352,Two year,Credit card,Fiber optic,No,No,Yes,No,0,No,No,Yes,Yes,0
889,62,43.67153058448698,3815.7433438337566,Two year,Electronic check,DSL,No internet service,No,No,No,1,No,No,No,No,0
890,60,108.26154575172458,2607.097260442027,Month-to-month,Electronic check,DSL,No internet service,No,No internet service,No,0,No,Yes,Yes,Yes,1
891,43,29.69787625160954,5018.745616159164,One year,Bank transfer,DSL,No internet service,Yes,No,No,0,No,No,No,No,0
892,68,25.57068361152452,5256.802072211391,Two year,Electronic check,Fiber optic,No,No internet service,No internet service,Yes,1,Yes,No,No,Yes,0
893,5,32.922380010274935,6178.226637042338,One year,Credit card,Fiber optic,No,No internet service,No,No,1,No,No,No,No phone service,0
894,37,25.774107946703598,1338.0034365270612,One year,Electronic check,No,No,No internet service,Yes,Yes,0,No,Yes,No,No,0
895,31,104.5012237155776,5957.986293383223,Two year,Electronic check,Fiber optic,Yes,No,No internet service,Yes,1,No,No,No,Yes,0
896,9,25.905014445827195,4835.484297672307,One year,Mailed check,DSL,Yes,No internet service,No internet service,Yes,1,Yes,Yes,No,No phone service,0
897,51,47.16641913636555,554.8177358920973,One year,Electronic check,Fiber optic,No internet service,Yes,No,Yes,1,No,Yes,Yes,Yes,0
898,29,30.37563435358564,6241.820463201948,Month-to-month,Credit card,Fiber optic,No internet service,No,No,No,1,Yes,No,No,Yes,0
899,40,49.542203631376495,3126.334222532162,Month-to-month,Bank transfer,No,No,Yes,No,No,0,No,Yes,No,Yes,0
900,41,29.05594676009205,2710.009381204137,Month-to-month,Bank transfer,DSL,No,No,Yes,Yes,0,Yes,No,Yes,No,0
901,11,86.8003250743014,3639.7936974949116,Two year,Bank transfer,No,No,Yes,No,No,1,Yes,Yes,No,No,1
902,23,33.33268163425751,2834.7831107184197,Month-to-month,Bank transfer,No,No internet service,No,No,Yes,0,Yes,Yes,Yes,No phone service,0
903,1,105.18459258388879,2772.4561784582816,One year,Mailed check,No,No,Yes,Yes,Yes,0,Yes,No,No,Yes,1
904,46,101.7191050726641,6483.813574834941,One year,Credit card,DSL,Yes,No internet service,No,No,0,No,No,No,Yes,0
905,21,21.36616854706094,1083.591509488969,One year,Mailed check,No,Yes,No,Yes,No,1,No,Yes,No,No,0
906,36,109.57263555151145,7767.740536073923,One year,Bank transfer,DSL,No internet service,No,Yes,No,0,No,No,Yes,No,0
907,54,22.894431674336705,4483.959990557312,One year,Mailed check,No,No internet service,Yes,No,No,0,Yes,No,No,Yes,0
908,57,43.96457849575566,1545.099587528372,Two year,Electronic check,No,Yes,Yes,Yes,Yes,0,Yes,Yes,No,Yes,0
909,1,23.238913777599507,1136.6023151603233,One year,Credit card,DSL,No,Yes,No,Yes,0,Yes,Yes,Yes,Yes,0
910,63,53.584348703931596,4772.925303866363,Two year,Electronic check,Fiber optic,No internet service,No,Yes,Yes,0,Yes,Yes,No,No,0
911,54,71.38665257132716,5100.695606390731,One year,Mailed check,No,No internet service,Yes,No internet service,No,1,No,No,No,Yes,0
912,55,99.66448690151381,518.903591135505,Two year,Electronic check,Fiber optic,No internet service,No internet service,No,No,1,No,Yes,No,Yes,0
913,40,53.79815504698362,2019.715121617408,Two year,Mailed check,No,Yes,Yes,No internet service,Yes,0,Yes,No,Yes,No,0
914,15,90.54900246731167,6384.149177649591,One year,Mailed check,Fiber optic,No internet service,Yes,No internet service,No,1,No,Yes,No,No,0
915,21,38.75044571189803,492.0345591738514,One year,Credit card,Fiber optic,Yes,Yes,No internet service,Yes,0,Yes,No,No,No,0
916,47,95.05984567441264,6855.200444857685,One year,Credit card,Fiber optic,Yes,No internet service,No internet service,Yes,1,No,No,No,No,0
917,53,43.599660590923754,5299.483564558035,One year,Credit card,Fiber optic,No,Yes,No,Yes,1,No,Yes,No,Yes,0
918,9,34.354475594376794,3531.9437489693178,Month-to-month,Bank transfer,Fiber optic,No,Yes,Yes,No,1,Yes,Yes,Yes,No,1
919,52,38.54088503740543,2836.8195068702353,Month-to-month,Credit card,DSL,No,No,No,No,1,No,No,No,No,0
920,57,38.206312888185536,252.0668144062623,Two year,Electronic check,Fiber optic,No internet service,No,No,Yes,1,Yes,Yes,No,Yes,0
921,26,71.28628793769911,6619.19807143956,Two year,Credit card,DSL,Yes,Yes,Yes,No,1,No,Yes,Yes,No phone service,0
922,41,104.4797581188146,1227.502646351451,Month-to-month,Credit card,No,No internet service,No,No internet service,No,1,Yes,No,No,Yes,1
923,35,27.960507699250563,2545.381735710496,Two year,Credit card,DSL,Yes,Yes,Yes,No,0,Yes,No,Yes,Yes,0
924,63,90.69563184934226,4595.94514486615,One year,Mailed check,Fiber optic,No internet service,Yes,No internet service,Yes,0,Yes,Yes,Yes,Yes,0
925,25,85.43464596528577,2043.3415405629084,Two year,Mailed check,DSL,Yes,No internet service,No,No,0,No,Yes,Yes,Yes,0
926,38,107.25199518293624,4027.4096636423906,Two year,Credit card,Fiber optic,No,Yes,Yes,No,0,No,Yes,Yes,Yes,0
927,2,44.41475605069072,6493.808347035749,Two year,Mailed check,DSL,No,No,Yes,No,0,Yes,Yes,No,Yes,0
928,7,65.01098586850296,3817.249684843171,Month-to-month,Mailed check,No,No internet service,No,No internet service,Yes,1,Yes,Yes,No,Yes,1
929,34,112.58273744435174,7596.921018544808,Month-to-month,Bank transfer,Fiber optic,Yes,No,Yes,Yes,1,No,No,No,No phone service,1
930,17,85.99934501353172,6795.254900973099,Two year,Electronic check,Fiber optic,No,No,No,Yes,1,Yes,Yes,No,Yes,0
931,43,58.87684128615969,2731.009959370814,One year,Mailed check,DSL,Yes,Yes,Yes,No,0,Yes,No,Yes,Yes,0
932,59,33.141238285526846,3259.7007842131084,Two year,Electronic check,DSL,No internet service,No internet service,Yes,Yes,1,No,Yes,No,Yes,0
933,51,46.248500790059104,3444.2811434779646,Month-to-month,Mailed check,DSL,No,No internet service,No,No,1,Yes,Yes,Yes,Yes,0
934,54,78.12154774893833,5046.817678103666,One year,Credit card,DSL,No internet service,Yes,No internet service,Yes,0,Yes,Yes,No,Yes,0
935,24,91.81679475605137,2365.6862605894644,Two year,Mailed check,DSL,No internet service,No,Yes,No,0,Yes,No,No,No phone service,0
936,25,32.44218868518935,7757.068196697818,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,No internet service,Yes,1,No,Yes,Yes,No,0
937,71,79.9597260044054,4908.605342767657,One year,Electronic check,No,No internet service,No internet service,Yes,Yes,1,No,No,No,No,0
938,52,75.0351278838751,3255.2731040549547,Two year,Credit card,DSL,No internet service,Yes,No,No,1,Yes,No,No,Yes,0
939,70,71.3955446690708,5195.577542383382,Month-to-month,Bank transfer,Fiber optic,Yes,No,No internet service,Yes,1,Yes,Yes,Yes,No phone service,1
940,33,89.01231176820079,3223.6995831846907,One year,Electronic check,No,Yes,No internet service,Yes,No,0,No,Yes,No,No phone service,0
941,49,103.74495950834618,6560.585879737409,Two year,Credit card,No,No internet service,Yes,No internet service,No,0,Yes,Yes,No,No phone service,0
942,29,52.298968317686835,4585.943588358598,One year,Credit card,DSL,No,No internet service,Yes,No,0,Yes,Yes,No,No,0
943,63,108.90121901109595,431.56697690792936,One year,Electronic check,Fiber optic,No,No internet service,No,No,1,Yes,No,Yes,No,0
944,22,36.06336126185507,1496.3792526453399,One year,Mailed check,Fiber optic,Yes,No,No,No,1,No,No,No,No phone service,0
945,26,37.302386975116434,6933.452386933323,Month-to-month,Credit card,Fiber optic,No internet service,No,Yes,No,0,No,Yes,Yes,No,0
946,28,46.67720636239239,4546.908628218641,Two year,Bank transfer,Fiber optic,No,No internet service,Yes,Yes,1,No,No,Yes,No,0
947,49,31.953086954707782,7607.71346445985,One year,Mailed check,Fiber optic,Yes,No,No internet service,Yes,1,Yes,Yes,No,Yes,0
948,71,43.03192246828776,672.1362715994098,One year,Electronic check,No,Yes,No internet service,Yes,Yes,0,Yes,No,No,Yes,0
949,49,30.64117629028446,2432.558977679194,One year,Electronic check,No,Yes,No internet service,No internet service,Yes,0,No,Yes,Yes,Yes,0
950,20,102.17524169853904,1628.9926485926235,Month-to-month,Electronic check,No,No internet service,No internet service,Yes,Yes,1,Yes,Yes,No,No phone service,1
951,63,33.89689918866246,4475.338308607016,One year,Electronic check,Fiber optic,Yes,Yes,No,Yes,0,No,No,No,Yes,0
952,61,94.72975575598568,3124.063365531284,Month-to-month,Bank transfer,No,No,No,No internet service,No,1,Yes,No,Yes,No phone service,1
953,49,24.791386791333373,1342.4609192035064,Month-to-month,Bank transfer,No,No internet service,No,No internet service,No,1,No,No,No,Yes,0
954,71,114.85203275139152,5177.74012028042,One year,Credit card,DSL,No,No internet service,No,No,1,No,Yes,No,No phone service,0
955,1,91.11600875277662,4336.757089797773,One year,Bank transfer,No,No,No,No internet service,Yes,1,No,No,Yes,No,1
956,13,20.67965485861118,2270.416385240778,Month-to-month,Electronic check,DSL,No,No internet service,No,No,1,Yes,Yes,Yes,No phone service,0
957,51,96.3856500200214,3890.1937264807843,Month-to-month,Bank transfer,Fiber optic,No internet service,No,No,No,1,Yes,Yes,No,No,1
958,56,71.40819207661853,5991.332688825397,One year,Mailed check,Fiber optic,No,No,No,No,0,No,Yes,No,Yes,0
959,62,97.93651703351198,1721.6462289502024,Month-to-month,Mailed check,Fiber optic,Yes,No internet service,Yes,No,0,Yes,Yes,Yes,No,1
960,32,72.24968088905885,2413.95539894366,Month-to-month,Credit card,Fiber optic,Yes,No,No,Yes,1,No,No,No,No,1
961,30,84.10248576353547,2834.2767980435096,One year,Electronic check,No,No,No internet service,No internet service,No,1,No,Yes,Yes,Yes,0
962,29,98.63316553950405,5999.138853888149,One year,Bank transfer,DSL,Yes,Yes,Yes,No,1,No,Yes,No,No phone service,0
963,49,60.51080545878567,6790.688536452165,Two year,Credit card,Fiber optic,No internet service,No internet service,No,No,0,No,Yes,No,No phone service,0
964,45,20.27081498204521,3073.469121888726,One year,Credit card,Fiber optic,No internet service,No,No,Yes,1,Yes,No,Yes,No phone service,0
965,30,104.99464959451885,2443.304808487954,One year,Bank transfer,DSL,Yes,Yes,No,Yes,0,No,No,No,Yes,0
966,16,58.08903626246626,7126.62939097825,One year,Credit card,DSL,Yes,Yes,No internet service,No,0,Yes,No,Yes,No phone service,0
967,40,69.60427260165831,7994.982964322162,Two year,Electronic check,DSL,No internet service,No internet service,Yes,No,1,No,Yes,No,No,0
968,19,20.77666421539687,5395.793753328213,Month-to-month,Bank transfer,DSL,No,Yes,Yes,Yes,0,No,No,No,Yes,0
969,18,69.2092010350098,7920.8468584145285,One year,Mailed check,DSL,No internet service,No internet service,Yes,Yes,0,No,No,Yes,No phone service,0
970,1,118.64874015717295,5313.733594635089,One year,Mailed check,No,No,No,No internet service,No,0,No,Yes,Yes,No,1
971,47,47.82676608187696,5894.336148861817,Two year,Bank transfer,DSL,Yes,No internet service,No,Yes,1,No,Yes,Yes,No,0
972,66,59.541827024237804,3170.382412193758,Two year,Credit card,No,Yes,Yes,Yes,Yes,0,No,No,Yes,No phone service,0
973,38,88.71899964686766,3520.4436212925225,Two year,Credit card,DSL,No,No internet service,No,Yes,1,No,No,No,Yes,0
974,51,101.47936675236586,1238.6717455162216,Month-to-month,Mailed check,DSL,No,No internet service,No internet service,No,0,Yes,Yes,Yes,No,1
975,63,61.73916240061003,6599.725116644473,Two year,Mailed check,Fiber optic,No internet service,No,Yes,Yes,0,Yes,No,Yes,No,0
976,4,50.96688704012925,7455.366344008881,Month-to-month,Electronic check,Fiber optic,No,No internet service,No internet service,Yes,0,Yes,Yes,Yes,No,1
977,1,113.7825799985067,5025.161256183485,One year,Credit card,Fiber optic,Yes,No,Yes,No,0,Yes,Yes,Yes,No,1
978,8,87.71449666716693,2814.813736718648,One year,Electronic check,Fiber optic,Yes,Yes,Yes,No,0,Yes,Yes,No,No phone service,1
979,29,31.902130449314107,1316.7289704574935,One year,Mailed check,Fiber optic,Yes,Yes,No,No,1,No,Yes,Yes,Yes,0
980,55,26.892787813464864,2194.734214671988,Two year,Mailed check,Fiber optic,No,No internet service,No internet service,Yes,1,No,No,Yes,No,0
981,3,68.35498507903691,2117.742324729562,One year,Mailed check,DSL,No,No internet service,Yes,Yes,0,Yes,Yes,No,No,0
982,32,42.00900660472725,4946.870284892228,Two year,Mailed check,DSL,Yes,Yes,Yes,No,0,No,Yes,No,No,0
983,10,45.39847533762535,7565.795976372475,Month-to-month,Electronic check,Fiber optic,No,Yes,No internet service,No,0,No,No,Yes,Yes,1
984,34,107.76921788278483,481.3479069680535,One year,Mailed check,Fiber optic,No internet service,Yes,No,No,0,No,No,No,No,0
985,55,28.956602431631065,108.07616679613916,Month-to-month,Bank transfer,Fiber optic,No internet service,No internet service,No internet service,No,1,Yes,No,No,Yes,0
986,32,91.53641152288897,4841.437360083172,Two year,Credit card,DSL,No,Yes,Yes,No,1,Yes,Yes,Yes,Yes,0
987,50,47.11422533805881,2344.0776504297505,Two year,Mailed check,Fiber optic,No,No internet service,No internet service,Yes,0,Yes,Yes,Yes,Yes,0
988,7,96.03282214041377,7056.33190447776,One year,Credit card,Fiber optic,Yes,Yes,No,Yes,1,No,Yes,Yes,Yes,1
989,8,92.24113844635446,2685.277432455954,One year,Mailed check,DSL,No,Yes,No,No,0,Yes,No,Yes,No phone service,1
990,65,20.7391901444293,2388.9270441782255,Two year,Electronic check,DSL,Yes,No internet service,No,Yes,0,No,No,Yes,No phone service,0
991,57,70.91354129215992,2229.1339076245486,One year,Credit card,No,No internet service,No,No,No,1,No,Yes,No,No phone service,0
992,67,33.93194823780463,1244.3373354191285,One year,Electronic check,Fiber optic,No,No internet service,No,Yes,1,No,Yes,Yes,No,0
993,59,106.62270305786768,4694.090746789174,Month-to-month,Mailed check,DSL,No internet service,No,No,Yes,0,No,Yes,No,Yes,1
994,54,107.15858828624066,1428.887458440259,Two year,Bank transfer,No,No,No internet service,No,No,0,No,No,No,Yes,0
